"sex","sex_4_TEXT","relStat","dateAffectionate1","dateAffectionate2","dateAmbition1","dateAmbition2","dateArtistic1","dateArtistic2","dateDisposition1","dateDisposition2","dateFamily1","dateFamily2","dateHealth1","dateHealth2","dateHumor1","dateHumor2","dateIntelligent1","dateIntelligent2","dateKind1","dateKind2","dateParenting1","dateParenting2","datePhysatt1","datePhysatt2","dateReligious1","dateReligious2","dateResources1","dateResources2","dateSexy1","dateSexy2","dateStatus1","dateStatus2","selfAffectionate1","selfAffectionate2","selfAmbition1","selfAmbition2","selfArtistic1","selfArtistic2","selfDisposition1","selfDisposition2","selfFamily1","selfFamily2","selfHealth1","selfHealth2","selfHumor1","selfHumor2","selfIntelligent1","selfIntelligent2","selfKind1","selfKind2","selfParenting1","selfParenting2","selfPhysatt1","selfPhysatt2","selfReligious1","selfReligious2","selfResources1","selfResources2","selfSexy1","selfSexy2","selfStatus1","selfStatus2","idealAffection1","idealAffection2","idealAmbition1","idealAmbition2","idealArtistic1","idealArtistic2","idealDisposition1","idealDisposition2","idealFamily1","idealFamily2","idealHealth1","idealHealth2","idealHumor1","idealHumor2","idealIntelligent1","idealIntelligent2","idealKind1","idealKind2","idealParenting1","idealParenting2","idealPhysatt1","idealPhysatt2","idealReligious1","idealReligious2","idealResources1","idealResources2","idealSexy1","idealSexy2","idealStatus1","idealStatus2","ltAttraction","stAttraction","dateInterest","ltAttractionDate","stAttractionDate","dateInterestDate","contactExchange","prevContactExchange","prevContactExchange_1_TEXT","noExchange.","prevKnown","prevKnown_7_TEXT","similarity2.","similarity1","cardUse","openEndedEval","c","p","quarter","PIN","mPIN","dateAffectionateComp","dateAmbitionComp","dateArtisticComp","dateDispositionComp","dateFamilyComp","dateHealthComp","dateHumorComp","dateIntelligentComp","dateKindComp","dateParentingComp","datePhysattComp","dateReligiousComp","dateResourcesComp","dateSexyComp","dateStatusComp","selfAffectionateComp","selfAmbitionComp","selfArtisticComp","selfDispositionComp","selfFamilyComp","selfHealthComp","selfHumorComp","selfIntelligentComp","selfKindComp","selfParentingComp","selfPhysattComp","selfReligiousComp","selfResourcesComp","selfSexyComp","selfStatusComp","idealAffectionComp","idealAmbitionComp","idealArtisticComp","idealDispositionComp","idealFamilyComp","idealHealthComp","idealHumorComp","idealIntelligentComp","idealKindComp","idealParentingComp","idealPhysattComp","idealReligiousComp","idealResourcesComp","idealSexyComp","idealStatusComp","mateAffectionateComp","mateAmbitionComp","mateArtisticComp","mateDispositionComp","mateFamilyComp","mateHealthComp","mateHumorComp","mateIntelligentComp","mateKindComp","mateParentingComp","matePhysattComp","mateReligiousComp","mateResourcesComp","mateSexyComp","mateStatusComp"
0,"",0,6,6,8,8,4,5,6,8,6,6,8,7,6,6,4,7,6,8,9,8,6,6,5,5,7,8,5,5,6,6,6,9,8,8,1,3,4,4,10,10,5,6,8,7,9,9,7,7,5,7,6,6,1,0,9,10,5,7,7,6,7,8,8,8,5,4,7,7,8,8,5,6,7,8,8,8,7,7,7,8,7,7,1,1,9,9,7,6,7,6,3,4,4,4,4,4,0,2,"","I chose not to exchange numbers with my date partner because he is a first year. He seemed really kind and interesting, but pursuing a romantic relationship with someone younger than me feels a little taboo or at least uncomfortable. ","1","",3,4,1,"The date was quite nice. I think that my partner was very interesting and engaged. We both had a lot to talk about and there were no lulls in the conversation. He seemed like a very nice guy who had a lot of things to look forward to here in SB.","s","f24252257_f24975309","fall","f24252257","f24975309",6,8,4.5,7,6,7.5,6,5.5,7,8.5,6,5,7.5,5,6,7.5,8,2,4,10,5.5,7.5,9,7,6,6,0.5,9.5,6,6.5,7.5,8,4.5,7,8,5.5,7.5,8,7,7.5,7,1,9,6.5,6.5,5,6,5,7,7.5,7,6,5.5,6,8,5,2,7,5.5,5
1,"",0,5,5,7,5,5,5,5,5,5,5,7,6,5,5,6,6,5,5,5,5,8,7,5,5,5,8,5,4,5,5,5,5,6,6,5,5,7,7,5,8,6,6,7,6,6,6,5,7,7,7,5,5,2,2,7,6,5,7,5,5,5,5,5,6,5,5,7,7,5,5,6,6,7,6,6,5,6,7,7,7,6,7,2,2,6,5,5,6,5,5,5,5,5,3,3,3,1,2,"","","1","",3,4,1,"She was very attractive but our personalities were not that similar. I think that our conversation was good but not amazing but she seemed very nice. She did not make a lot of eye contact which is something that I find important. She seemed very smart which is good but maybe not the most dynamic person. ","s","f24975309_f24252257","fall","f24975309","f24252257",5,6,5,5,5,6.5,5,6,5,5,7.5,5,6.5,4.5,5,5,6,5,7,6.5,6,6.5,6,6,7,5,2,6.5,6,5,5,5.5,5,7,5,6,6.5,5.5,6.5,7,6.5,2,5.5,5.5,5,6,7,2.5,2.5,9,5.5,9,8.5,6,6.5,6.5,0.5,8.5,4.5,6
0,"",0,6,6,7,8,5,5,6,8,8,5,6,7,6,5,7,7,5,7,4,5,5,3,5,5,8,8,4,5,5,6,6,8,7,6,4,5,7,7,9,10,7,6,8,7,7,8,7,7,6,8,5,5,0,0,7,8,6,8,6,6,6,7,7,6,5,5,6,7,8,8,6,5,8,8,7,8,6,6,7,8,4,4,5,5,5,6,5,6,8,7,4,2,3,3,3,4,0,2,"","We had good conversation but I feel like I need to spend more time with someone before setting the expectations of being romantically interested.","1","",6,5,3,"We had good conversation that did not rely on just the cards. Basic information and icebreakers were easy and didn't seem forced or awkward. We seemed to have a decent amount in common but there was still a little awkwardness to it. There wasn't any immediate click or connection but he was easy to talk to.","r","f24754638_f24587925","fall","f24754638","f24587925",6,7.5,5,7,6.5,6.5,5.5,7,6,4.5,4,5,8,4.5,5.5,7,6.5,4.5,7,9.5,6.5,7.5,7.5,7,7,5,0,7.5,7,6,6.5,6.5,5,6.5,8,5.5,8,7.5,6,7.5,4,5,5.5,5.5,7.5,6,4.5,3,6,9,5,6.5,7.5,6.5,5.5,5,0,6,6.5,5
1,"",0,5,5,8,8,7,8,7,8,9,9,8,7,8,7,9,8,7,7,6,8,7,6,5,5,7,8,5,5,7,7,6,7,5,5,4,4,7,8,8,8,5,5,7,7,7,7,6,6,6,5,4,3,5,6,5,5,5,7,5,5,7,7,5,6,5,5,7,8,8,8,5,6,8,7,7,7,7,7,6,5,6,5,5,5,5,5,5,5,6,5,5,5,6,4,3,3,1,2,"","","1","",5,5,5,"I enjoyed the date because we had similar thoughts on most of the topics we talked about. However, I feel like I had to do most of the talking. There were many times where I wanted her to elaborate on a subject that we were talking about so that I could learn a little more about her. Overall, I feel like the date went okay, but might have been more fluid in a more comfortable environment.","r","f24587925_f24754638","fall","f24587925","f24754638",5,8,7.5,7.5,9,7.5,7.5,8.5,7,7,6.5,5,7.5,5,7,6.5,5,4,7.5,8,5,7,7,6,5.5,3.5,5.5,5,6,5,7,5.5,5,7.5,8,5.5,7.5,7,7,5.5,5.5,5,5,5,5.5,8,6.5,4,8,7.5,5.5,7.5,7.5,7.5,6,4,4.5,6,7,5
1,"",0,4,3,7,7,5,5,5,3,3,3,3,3,5,2,7,7,5,5,4,5,2,2,2,1,5,5,3,5,5,5,6,7,6,6,5,6,5,5,6,7,5,4,4,5,5,5,5,4,6,6,5,5,3,2,5,6,5,6,5,5,5,6,6,6,5,6,6,6,6,6,5,5,6,5,5,4,5,6,5,5,6,5,4,4,5,5,5,5,5,5,2,1,4,2,2,2,1,2,"","","1","",5,3,1,"We used one singular card and that is all which makes me think it went smoothly. It was difficult to discuss due to differences in accents. Talking about difference in cultures was interesting. We used our phones a lot to show each other what we were referring to since our countries are very different, she from China and I from Argentina.","s","f24583377_f24253455","fall","f24583377","f24253455",3.5,7,5,4,3,3,3.5,7,5,4.5,2,1.5,5,4,5,6.5,6,5.5,5,6.5,4.5,4.5,5,4.5,6,5,2.5,5.5,5.5,5,5.5,6,5.5,6,6,5,5.5,4.5,5.5,5,5.5,4,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5
0,"",0,5,6,5,6,5,6,7,6,10,7,6,6,6,5,5,5,6,6,7,6,5,5,6,5,4,5,5,5,6,6,5,6,5,6,5,6,6,7,6,6,7,5,6,5,6,5,6,5,6,5,5,5,5,5,6,6,5,6,5,6,6,5,5,5,5,5,7,6,5,6,6,6,7,6,5,5,6,7,5,5,5,5,5,5,6,5,6,7,5,5,5,4,6,5,4,5,1,2,"","","1","",6,5,2,"It's a good talk. We both come from different countries and have really different culture, but we still have something in common. We love our family and have passionate in food and trip. We spent most of time sharing food to each other and it should be good if we can continue sharing opinions of different restaurants to each other. I learned a lot about Argentina's culture how can you imagine they use copybara's skin to make wallet. :)","s","f24253455_f24583377","fall","f24253455","f24583377",5.5,5.5,5.5,6.5,8.5,6,5.5,5,6,6.5,5,5.5,4.5,5,6,5.5,5.5,5.5,6.5,6,6,5.5,5.5,5.5,5.5,5,5,6,5.5,5.5,5.5,5,5,6.5,5.5,6,6.5,5,6.5,5,5,5,5.5,6.5,5,6.5,6,5.5,5,6.5,4.5,4.5,5,4.5,6,5,2.5,5.5,5.5,5
1,"",0,6,7,10,10,5,7,10,10,5,10,5,5,8,7,6,7,10,10,10,10,5,5,7,8,6,6,5,5,5,10,5,5,7,7,6,7,5,5,7,5,7,5,7,7,5,7,6,10,5,5,5,5,4,4,6,6,5,6,5,6,6,6,8,7,5,6,8,8,8,8,7,8,9,8,8,8,8,7,5,5,7,6,5,5,7,7,6,5,6,7,2,1,1,1,1,1,0,NA,"","I feel like we are too different in personality and life philosophy.","1","",2,4,4,"It was pretty solid. I wished it wasn't all pysch kids doing it for credit. But I enjoyed talking to the person. It was a cool experience overall. ","r","f24697361_f24742031","fall","f24697361","f24742031",6.5,10,6,10,7.5,5,7.5,6.5,10,10,5,7.5,6,5,7.5,5,7,6.5,5,6,6,7,6,8,5,5,4,6,5.5,5.5,6,7.5,5.5,8,8,7.5,8.5,8,7.5,5,6.5,5,7,5.5,6.5,7.5,7,6,7.5,7.5,7,6,7,7.5,8,7,7,7,7,7.5
0,"",2,4,4,6,5,5,4,5,4,6,6,5,6,5,5,6,6,5,6,5,4,5,5,4,4,5,5,NA,NA,5,5,7,7,7,7,6,7,7,7,7,8,6,7,6,5,6,6,7,7,8,8,7,7,7,7,6,6,7,NA,7,8,7,7,7,7,5,7,7,7,8,8,7,7,7,6,7,6,7,7,8,7,7,7,7,8,6,6,7,6,7,7,1,1,1,1,1,1,0,2,"","Im currently seeing someone at the moment so out of respect to him I wouldn't want to exchange information.
He seems sweet and genuine but I felt no connection either.","1","",3,3,7,"'- He was a sweet and genuine guy but I didn't feel any connection towards him.
- I don't think our religious beliefs align either and that is a big thing for me.
- He was a bit nervous I could tell and it started making me feel a bit nervous as well.
- Overall it wasn't the worst date I've been on but there definitely wasn't a connection there.","r","f24742031_f24697361","fall","f24742031","f24697361",4,5.5,4.5,4.5,6,5.5,5,6,5.5,4.5,5,4,5,NA,5,7,7,6.5,7,7.5,6.5,5.5,6,7,8,7,7,6,7,7.5,7,7,6,7,8,7,6.5,6.5,7,7.5,7,7.5,6,6.5,7,5,7,6.5,5,6,6,7,6,8,5,5,4,6,5.5,5.5
1,"",0,6,6,6,6,7,7,6,6,8,5,4,4,8,6,6,7,5,6,6,6,5,6,4,4,5,6,4,5,6,6,8,9,7,8,5,6,7,7,8,8,8,8,8,8,7,7,6,7,7,9,8,8,2,2,7,7,8,9,8,8,7,8,7,7,5,5,7,7,7,8,8,8,7,8,6,6,8,7,8,8,8,8,4,4,6,8,8,8,6,5,4,4,4,5,5,5,1,2,"","","1","",5,3,1,"I thought that the date went okay. My date partner did show up late which did tell me a lot. We talked a lot about our hobbies and how life has been so far in college. Some moments of silence but other than that there was a smooth flowing conversation","r","f24100694_f24988714","fall","f24100694","f24988714",6,6,7,6,6.5,4,7,6.5,5.5,6,5.5,4,5.5,4.5,6,8.5,7.5,5.5,7,8,8,8,7,6.5,8,8,2,7,8.5,8,7.5,7,5,7,7.5,8,7.5,6,7.5,8,8,4,7,8,5.5,8.5,7.5,6,7.5,7,7.5,9,7,7.5,7.5,9,0,7,6.5,6.5
0,"",0,6,7,7,6,5,5,8,8,8,7,9,8,5,7,8,8,5,7,5,5,9,9,5,5,8,7,8,5,7,7,9,8,8,8,6,7,8,8,7,6,8,8,9,9,8,8,8,8,8,7,8,8,0,0,8,8,7,7,7,7,8,8,7,8,7,5,7,6,7,7,9,8,7,8,8,8,7,8,8,6,9,8,0,0,8,7,8,6,7,7,5,6,5,3,3,3,1,2,"","","1","",4,3,1,"the date was fun, i liked him a lot better. He was really cool, but I don't think he was very interested in me. He was nice to talk  to, it was never really awkward. I think he's funny, too, and attractive. I'm quite interested in him, but, again, I didn't really catch a vibe of him being very interested in me.","r","f24988714_f24100694","fall","f24988714","f24100694",6.5,6.5,5,8,7.5,8.5,6,8,6,5,9,5,7.5,6.5,7,8.5,8,6.5,8,6.5,8,9,8,8,7.5,8,0,8,7,7,8,7.5,6,6.5,7,8.5,7.5,8,7.5,7,8.5,0,7.5,7,7,8,7,5,6,8,7.5,8,6,8,9,8,2,7.5,8.5,8
1,"",0,5,5,6,8,9,9,6,8,5,7,5,7,8,4,8,7,6,8,5,5,5,9,5,5,3,4,5,5,7,8,6,9,7,6,5,3,7,8,6,8,7,8,8,4,9,8,8,8,8,9,9,7,0,2,10,10,9,8,8,6,9,8,7,7,7,8,7,7,10,7,7,10,7,7,7,9,7,7,7,8,7,7,5,5,10,10,10,10,7,10,4,5,7,3,2,5,1,2,"","","1","",4,5,4,"We didn't use the cards until the last 10 minutes of the date but we hit on most/all of the topics listed on the cards. I am hoping to go on a second date with Tomika later","r","f24307924_f2446108","fall","f24307924","f2446108",5,7,9,7,6,6,6,7.5,7,5,7,5,3.5,5,7.5,7.5,6.5,4,7.5,7,7.5,6,8.5,8,8.5,8,1,10,8.5,7,8.5,7,7.5,7,8.5,8.5,7,8,7,7.5,7,5,10,10,8.5,7,7,10,7.5,8,7,9.5,8,9,9,8,1,5,8.5,8.5
0,"",0,7,8,8,6,1,3,8,6,4,7,8,8,8,3,5,8,7,8,7,7,5,6,6,6,7,9,2,9,9,5,7,7,7,7,10,10,8,7,8,8,7,7,10,9,9,7,9,9,9,9,8,8,2,0,5,5,9,8,8,9,8,8,7,7,5,5,7,8,7,5,8,8,9,9,8,8,6,10,8,9,8,7,5,4,9,8,9,9,7,8,1,1,1,5,6,6,0,2,"","I found him very nice but I just don't think the romantic/sexual attraction was there, as well as conversational chemistry and connection","1","",2,2,2,"I thought it was a very interesting experience, I honestly would be interested in this format of dating again. It forces you to meet people outside of the superficiality Tinder/Dating apps and spend time with someone outside of your social circle. ","r","f2446108_f24307924","fall","f2446108","f24307924",7.5,7,2,7,5.5,8,5.5,6.5,7.5,7,5.5,6,8,5.5,7,7,7,10,7.5,8,7,9.5,8,9,9,8,1,5,8.5,8.5,8,7,5,7.5,6,8,9,8,8,8.5,7.5,4.5,8.5,9,7.5,7.5,6.5,4,7.5,7,7.5,6,8.5,8,8.5,8,1,10,8.5,7
1,"",0,5,5,5,5,3,5,6,5,6,6,5,5,5,4,6,6,5,7,5,5,4,4,0,0,5,6,2,5,5,5,7,7,9,8,4,5,9,8,10,9,10,8,9,10,7,7,6,7,7,7,5,7,0,0,9,8,9,8,7,7,6,7,5,6,5,6,7,7,8,8,8,7,8,8,6,7,5,6,8,8,8,8,0,0,7,7,8,7,7,7,1,1,2,4,4,4,0,2,"","Because I do not see a relationship forming, we are different vibes. We do have things in common so maybe a friendship.","1","",3,5,1,"It was cool talking to a new person. I was honestly surprised at some of the things we had in common, such as playing soccer for several years. The date went well and we didn't run out of things to talk about. Unfortunately, I am not physically attracted to my date. Still, good experience.","r","f2431923_f24505181","fall","f2431923","f24505181",5,5,4,5.5,6,5,4.5,6,6,5,4,0,5.5,3.5,5,7,8.5,4.5,8.5,9.5,9,9.5,7,6.5,7,6,0,8.5,8.5,7,6.5,5.5,5.5,7,8,7.5,8,6.5,5.5,8,8,0,7,7.5,7,5,8,6,8.5,10,6,9,6.5,8.5,6.5,6,0,6,5,7.5
0,"",0,6,5,8,8,5,6,8,8,8,9,8,9,8,8,8,8,8,8,6,7,8,8,1,1,8,8,5,5,8,7,5,5,8,8,6,6,8,9,10,10,7,5,9,9,7,6,8,9,8,5,6,6,0,0,6,6,5,5,7,8,6,6,8,8,6,6,8,8,9,9,7,7,10,9,7,7,8,8,8,6,6,6,0,0,7,7,5,5,7,7,5,3,4,4,2,4,1,2,"","","1","",5,5,1,"The date went pretty well, we talked a lot about movies and shows we were interested in and discussed some of those in more detail. We also talked about where we were from, what foods we liked, and some tendencies we have as people when it comes to things like confrontation and whatnot. We also talked about both wanting to study abroad in Barcelona, and how we both played soccer for a long time, which was cool to have in common. Overall, it was pretty fun and I had a good time talking with him!","r","f24505181_f2431923","fall","f24505181","f2431923",5.5,8,5.5,8,8.5,8.5,8,8,8,6.5,8,1,8,5,7.5,5,8,6,8.5,10,6,9,6.5,8.5,6.5,6,0,6,5,7.5,6,8,6,8,9,7,9.5,7,8,7,6,0,7,5,7,6,8.5,5,8,9.5,9.5,9.5,7,8,7,6.5,0,8.5,7,5.5
1,"",0,5,5,6,6,6,6,6,6,2,2,5,5,7,8,6,6,6,7,5,5,5,5,2,0,5,5,5,5,5,5,6,7,9,9,3,3,7,6,7,9,8,7,8,7,7,8,5,5,8,8,10,9,8,6,7,8,8,8,9,8,6,7,6,5,5,5,7,7,6,6,7,5,6,6,5,5,7,7,7,6,9,9,6,6,5,5,7,7,5,5,1,1,1,1,1,1,0,2,"","no point
","1","",5,6,2,"I had a fun time talking with Mira. We are from the same area and talked about that. I thought she was really funny and had unique personality. I don't think we are a good match romantically but she seems like someone is is really fun to hang around. Lots of laughs, a little raunchy but super authentic. Overall I really enjoyed it.","r","f24102573_f24239318","fall","f24102573","f24239318",5,6,6,6,2,5,7.5,6,6.5,5,5,1,5,5,5,6.5,9,3,6.5,8,7.5,7.5,7.5,5,8,9.5,7,7.5,8,8.5,6.5,5.5,5,7,6,6,6,5,7,6.5,9,6,5,7,5,6.5,2.5,5,3.5,9,6,9.5,6.5,6.5,5.5,5.5,4.5,7,3.5,5.5
0,"",0,5,4,5,5,0,0,6,7,5,6,6,7,6,6,4,5,5,4,5,5,6,6,6,5,9,7,5,6,6,5,8,5,2,3,2,8,4,3,8,10,6,6,9,10,6,7,7,6,5,6,5,6,5,4,8,6,2,5,6,5,10,7,5,6,0,5,5,4,8,5,6,5,10,8,8,8,7,8,5,6,7,10,5,4,10,8,5,6,8,7,2,1,3,1,1,3,1,2,"","","1","",5,5,2,"He seemed like a nice, normal guy. Not my type, but somewhat expected as the people here are pretty different from me. I'm a talkative person so I feel bad for talking so much, but we got along pretty fine. Normally, not someone I would ever talk to, and definitely wouldn't be more than friends.","r","f24239318_f24102573","fall","f24239318","f24102573",4.5,5,0,6.5,5.5,6.5,6,4.5,4.5,5,6,5.5,8,5.5,5.5,6.5,2.5,5,3.5,9,6,9.5,6.5,6.5,5.5,5.5,4.5,7,3.5,5.5,8.5,5.5,2.5,4.5,6.5,5.5,9,8,7.5,5.5,8.5,4.5,9,5.5,7.5,5.5,9,4,7,7.5,7,6.5,8,5.5,7,9,6,8,6.5,7
1,"",0,7,5,3,5,7,6,10,5,5,8,5,6,8,5,2,3,8,5,7,5,5,5,0,5,10,2,5,5,5,7,9,9,10,10,10,9,10,10,1,9,9,5,10,9,9,9,8,10,9,10,10,10,1,0,5,10,10,10,5,8,10,8,9,5,8,9,7,9,5,9,8,9,7,9,9,9,8,8,8,9,9,9,9,5,9,5,9,9,5,9,1,4,4,4,4,4,1,2,"","","1","",3,3,4,"The cards were useful in getting the conversation going. It was an interesting date, we walked around almost all of south campus. My partner did not really compliment my personality so I think it is a one and done kind of thing. She was very nice and intelligent but did not really add to my personality in the way that I want. ","r","f24466307_f24745658","fall","f24466307","f24745658",6,4,6.5,7.5,6.5,5.5,6.5,2.5,6.5,6,5,2.5,6,5,6,9,10,9.5,10,5,7,9.5,9,9,9.5,10,0.5,7.5,10,6.5,9,7,8.5,8,7,8.5,8,9,8,8.5,9,7,7,9,7,7.5,9,8.5,9,9.5,9,8,8.5,9.5,7.5,7.5,1,8.5,4,8.5
0,"",0,3,3,5,4,2,5,6,2,5,5,1,1,5,5,3,5,5,5,5,5,4,4,1,1,5,5,3,2,5,5,10,5,9,9,8,9,9,9,9,10,9,9,8,8,9,8,9,10,7,8,7,8,1,1,8,9,5,3,8,9,7,7,9,8,8,8,8,9,8,8,9,7,8,8,8,9,8,9,7,9,9,9,1,2,9,6,7,5,6,9,3,1,1,4,2,2,1,2,"","","1","",3,2,4,"","r","f24745658_f24466307","fall","f24745658","f24466307",3,4.5,3.5,4,5,1,5,4,5,5,4,1,5,2.5,5,7.5,9,8.5,9,9.5,9,8,8.5,9.5,7.5,7.5,1,8.5,4,8.5,7,8.5,8,8.5,8,8,8,8.5,8.5,8,9,1.5,7.5,6,7.5,9,10,9.5,10,5,7,9.5,9,9,9.5,10,0.5,7.5,10,6.5
1,"",1,6,7,7,7,5,5,7,7,6,7,8,7,7,7,7,6,5,5,6,6,8,8,5,5,8,6,5,5,7,7,7,7,6,6,4,5,8,8,7,8,7,7,7,7,6,6,5,7,7,7,7,7,6,6,7,9,5,6,6,6,6,7,7,7,5,5,7,7,7,7,7,7,7,7,7,6,5,7,7,7,8,8,6,5,10,8,5,6,7,5,5,7,7,4,4,5,1,2,"","","1","",5,4,1,"Wow she is very pretty. She is trying to double major that's pretty impressive. She is laughing a lot and playing with her hair a lot. She seems sweet.","s","f24998131_f24877447","fall","f24998131","f24877447",6.5,7,5,7,6.5,7.5,7,6.5,5,6,8,5,7,5,7,7,6,4.5,8,7.5,7,7,6,6,7,7,6,8,5.5,6,6.5,7,5,7,7,7,7,6.5,6,7,8,5.5,9,5.5,6,7,7,6,7,5,6.5,7.5,7,7,5.5,7,4,6,5,6
0,"",0,6,5,6,7,5,5,7,6,6,5,6,6,6,6,6,7,6,6,5,5,7,7,5,5,6,6,5,5,7,7,7,7,7,7,6,6,7,7,5,5,6,7,9,6,7,7,6,8,5,6,7,7,4,4,6,6,5,5,6,6,7,6,6,6,5,5,8,7,6,5,7,6,8,8,7,6,7,7,5,7,7,7,4,4,7,6,5,5,7,7,4,4,4,4,4,4,1,2,"","","1","",5,5,1,"I think he is a very nice person who seems to be pretty ambitious and respectful. He had some funny stories and seems pretty social, which is good in my opinion. We shared the same ""do it for the plot"" mentality for this study, and liked some of the same shows, but one thing I did notice was that he seemed to think about the money/gift card we would get for doing this a bit more than normal. Conversation flowed pretty naturally, but he didn't say goodbye and checked his phone a few times. ","s","f24877447_f24998131","fall","f24877447","f24998131",5.5,6.5,5,6.5,5.5,6,6,6.5,6,5,7,5,6,5,7,7,7,6,7,5,6.5,7.5,7,7,5.5,7,4,6,5,6,6.5,6,5,7.5,5.5,6.5,8,6.5,7,6,7,4,6.5,5,7,6.5,6.5,5,8,8,7,7,7,5.5,7.5,7,6.5,9,5.5,5.5
0,"",0,5,4,6,7,2,4,6,5,3,3,7,6,6,6,7,6,6,6,4,5,4,6,5,5,6,6,5,5,7,6,7,7,7,7,3,6,6,6,2,3,6,5,7,6,6,6,6,7,7,8,6,5,2,2,5,7,5,7,6,6,7,7,6,6,5,5,6,6,5,5,6,6,7,8,6,6,6,7,7,8,6,6,2,2,7,6,6,7,6,6,2,2,2,2,2,3,0,2,"","I felt like we didnt connect very well, it was still fun but there were some awkward pauses. ","1","",3,3,1,"It was fun and we explored the campus but it didnt seem like we connected very well / did a lot of similar things.  ","s","f24547964_f24466307","fall","f24547964","f24466307",4.5,6.5,3,5.5,3,6.5,6,6.5,6,4.5,5,5,6,5,6.5,7,7,4.5,6,2.5,5.5,6.5,6,6.5,7.5,5.5,2,6,6,6,7,6,5,6,5,6,7.5,6,6.5,7.5,6,2,6.5,6.5,6,9,10,9.5,10,5,7,9.5,9,9,9.5,10,0.5,7.5,10,6.5
1,"",0,8,5,5,8,5,5,8,7,6,2,4,9,7,8,8,8,7,6,8,7,7,9,5,5,5,5,7,5,8,6,10,5,10,10,5,9,10,10,5,5,8,5,8,8,9,8,10,5,8,5,10,10,0,0,5,10,8,8,5,8,8,5,9,9,5,8,7,8,5,5,9,9,7,9,9,8,9,9,6,8,10,10,9,6,1,9,7,7,9,8,5,5,6,4,4,5,1,2,"","","1","",6,6,1,"The date was fun. We walked around campus. We got lost a few times, but found our way back in the end. My partners was a better match than the partner I had in the previous date. SHe was more like me in personality and far more social than my previous partner. Overall, she was a much better pick. This was a pretty solid date, better than my other one.","s","f24466307_f24547964","fall","f24466307","f24547964",6.5,6.5,5,7.5,4,6.5,7.5,8,6.5,7.5,8,5,5,6,7,7.5,10,7,10,5,6.5,8,8.5,7.5,6.5,10,0,7.5,8,6.5,6.5,9,6.5,7.5,5,9,8,8.5,9,7,10,7.5,5,7,8.5,7,7,5,5,3.5,5,6.5,6,5.5,7,5,2.5,6,5.5,5
1,"",1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,6,5,5,3,5,1,2,"","","1","",4,4,4,"She was nice honestly. Couldn't see something long term, but would definitely
 enjoy my time with. ","r","f24845585_f2464718","fall","f24845585","f2464718",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4.5,4,6.5,5.5,6,7,6.5,8.5,7,5.5,6,0,5.5,3,5.5
0,"",0,6,5,8,7,5,5,6,6,5,7,7,7,6,5,6,7,7,7,5,5,6,6,1,0,5,6,5,5,5,6,4,5,4,4,7,6,7,4,5,7,7,7,8,5,9,8,7,7,5,6,6,6,0,0,7,4,3,3,5,6,5,5,7,6,6,7,7,6,5,6,7,8,9,7,8,9,9,8,6,10,10,8,0,0,10,10,10,4,6,6,4,4,4,4,4,5,1,2,"","","1","",5,5,2,"I thought it went well, but I wish we would have had more in-depth conversations.","r","f2464718_f24845585","fall","f2464718","f24845585",5.5,7.5,5,6,6,7,5.5,6.5,7,5,6,0.5,5.5,5,5.5,4.5,4,6.5,5.5,6,7,6.5,8.5,7,5.5,6,0,5.5,3,5.5,5,6.5,6.5,6.5,5.5,7.5,8,8.5,8.5,8,9,0,10,7,6,6.5,7,3,6,5,6.5,7,5.5,6.5,7.5,5,6.5,6.5,7,6
0,"",0,4,5,6,6,5,5,6,5,5,5,6,6,5,5,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,6,8,7,8,6,6,7,8,7,7,7,5,5,6,7,7,7,8,7,7,7,6,5,5,5,6,5,5,7,7,7,6,8,8,6,5,7,7,7,7,6,5,6,7,7,7,7,8,7,7,7,6,5,5,6,6,5,5,7,6,2,2,2,3,2,3,0,2,"","Aiden is a really nice guy, but I don't see it becoming a friendship or relationship.","1","",2,3,1,"Aiden and I had a casual conversation about our experience as first years in chemistry and as biology majors. I appreciated that he was driven and had the desire to go to law school, but the conversation never got past surface level.","s","f2435017_f2412474","fall","f2435017","f2412474",4.5,6,5,5.5,5,6,5,6,6,5,5,5,5,5,5,7,7.5,6,7.5,7,6,5.5,7,7.5,7,6.5,5,5.5,5,7,6.5,8,5.5,7,7,5.5,6.5,7,7.5,7,6.5,5,6,5,6.5,8,8,6.5,9,8,9,8,7.5,9,7,8.5,9,8,6.5,8
